531,153.0,20.0,51.0
532,93.0,115.0,11.0
533,96.0,29.0,16.0
534,111.0,115.0,23.0
535,136.0,169.0,32.0
536,154.0,90.0,36.0
537,114.0,126.0,48.0
538,109.0,55.0,31.0
539,96.0,70.0,48.0
540,110.0,110.0,19.0
541,132.0,59.0,58.0
542,95.0,75.0,33.0
543,157.0,40.0,28.0
544,145.0,44.0,33.0
545,120.0,42.0,33.0
546,168.0,74.0,32.0
547,110.0,174.0,27.0
548,143.0,59.0,18.0
549,103.0,92.0,48.0
550,161.0,36.0,26.0
551,160.0,53.0,45.0
552,139.0,69.0,5.0
553,139.0,119.0,21.0
554,143.0,81.0,24.0
555,125.0,51.0,35.0
556,127.0,50.0,43.0
557,180.0,86.0,17.0
558,108.0,52.0,34.0
559,132.0,87.0,34.0
560,193.0,128.0,37.0
561,88.0,71.0,21.0
562,110.0,53.0,32.0
563,109.0,61.0,18.0
564,124.0,94.0,39.0
565,182.0,70.0,14.0
566,108.0,121.0,34.0
567,112.0,47.0,49.0
568,152.0,122.0,38.0
569,130.0,50.0,52.0
570,143.0,54.0,35.0
571,124.0,73.0,38.0
572,160.0,109.0,19.0
573,91.0,71.0,47.0
574,154.0,46.0,14.0
575,133.0,85.0,42.0
576,124.0,98.0,22.0
577,75.0,57.0,18.0
578,138.0,70.0,21.0
579,72.0,43.0,30.0
580,97.0,68.0,16.0
581,101.0,65.0,19.0
582,105.0,54.0,41.0
583,118.0,32.0,33.0
584,114.0,96.0,29.0
585,94.0,18.0,37.0
586,100.0,33.0,43.0
587,80.0,103.0,20.0
588,113.0,78.0,34.0
589,77.0,103.0,52.0
590,121.0,46.0,23.0
591,105.0,47.0,41.0
592,108.0,58.0,34.0
593,115.0,82.0,5.0
594,153.0,31.0,43.0
595,107.0,31.0,15.0
596,90.0,116.0,19.0
597,153.0,9.0,29.0
598,75.0,33.0,30.0
599,115.0,74.0,24.0
600,131.0,89.0,18.0
601,148.0,44.0,41.0
602,74.0,78.0,35.0
603,113.0,70.0,19.0
604,102.0,52.0,69.0
605,74.0,81.0,18.0
606,82.0,28.0,29.0
607,74.0,78.0,17.0
608,99.0,39.0,23.0
609,102.0,49.0,35.0
610,119.0,42.0,31.0
611,141.0,80.0,47.0
612,108.0,116.0,19.0
613,104.0,70.0,27.0
614,90.0,93.0,12.0
615,107.0,24.0,22.0
616,87.0,57.0,8.0
617,116.0,45.0,7.0
618,61.0,71.0,30.0
619,85.0,50.0,28.0
620,100.0,61.0,24.0
621,104.0,59.0,15.0
622,161.0,38.0,30.0
623,83.0,124.0,38.0
624,115.0,27.0,17.0
625,109.0,40.0,24.0
626,94.0,145.0,23.0
627,126.0,54.0,15.0
628,73.0,20.0,6.0
629,92.0,44.0,20.0
630,139.0,55.0,14.0
631,97.0,83.0,24.0
632,83.0,36.0,21.0
633,116.0,67.0,40.0
634,85.0,27.0,33.0
635,79.0,78.0,14.0
636,76.0,72.0,25.0
637,73.0,90.0,11.0
638,90.0,74.0,39.0
639,109.0,85.0,8.0
640,81.0,85.0,8.0
641,77.0,69.0,14.0
642,82.0,41.0,72.0
643,108.0,24.0,27.0
644,87.0,19.0,20.0
645,94.0,53.0,23.0
646,108.0,63.0,17.0
647,118.0,44.0,14.0
648,103.0,36.0,26.0
649,78.0,51.0,14.0
650,83.0,13.0,24.0
651,107.0,86.0,13.0
652,61.0,26.0,27.0
653,97.0,85.0,15.0
654,80.0,33.0,21.0
655,89.0,112.0,36.0
656,91.0,59.0,29.0
657,69.0,8.0,53.0
658,66.0,37.0,45.0
659,75.0,108.0,33.0
