epsilon,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,mean
3.434343434343434809e-01,3.037207763719828035e-01,2.884011054070354518e-01,3.021822130768123116e-01,3.082339462161816646e-01,2.913258560443957590e-01,2.796884829591665955e-01,3.003950172689287546e-01,2.955800864402065575e-01,2.992123812612038636e-01,3.048909208225131784e-01,3.170116723403099135e-01,3.018084253297114161e-01,3.075211693526154755e-01,2.924153680981900760e-01,3.102616160597375661e-01,3.181988346930265110e-01,3.172855786196403516e-01,3.017349782507821598e-01,2.772414406253148611e-01,2.854843330202202489e-01,3.021852153895024373e-01,2.937562749968075093e-01,2.968008846011075952e-01,2.901234316631457477e-01,3.159803682192929841e-01,3.097872812108334317e-01,3.113519710873852708e-01,3.232004757112835747e-01,2.906826317480973865e-01,2.930599001910701440e-01,3.009840879025500460e-01
3.535353535353535914e-01,2.916540409457753502e-01,3.149159054414368275e-01,3.219808769166268014e-01,2.833545383437505727e-01,2.722695164721897210e-01,3.114609632040586940e-01,2.664480519726124541e-01,2.617811803778109514e-01,2.856300187305249039e-01,2.973841856925145688e-01,2.809782810111842166e-01,2.763665643669653837e-01,2.881065169342755805e-01,2.871734152041236499e-01,2.832673267427784358e-01,2.525665795389405721e-01,2.856040004971919233e-01,3.063857991160817140e-01,3.074396166729330138e-01,2.705249066167475513e-01,2.757963016430785563e-01,2.969796450937336463e-01,2.782851235693348801e-01,2.756049774586808998e-01,3.004679017798739804e-01,2.804014013873682432e-01,2.993211444251808739e-01,2.924941428473397664e-01,2.634073155779846909e-01,2.510102346518962024e-01,2.853020157744331486e-01
3.636363636363636465e-01,2.690311080525819021e-01,2.856972026464382197e-01,3.087039870166888300e-01,2.784793096443611837e-01,2.731992553064521712e-01,2.816245578780373626e-01,2.838363606023724395e-01,2.903922538567446088e-01,2.782449323887138948e-01,2.450651952032356362e-01,3.003631886566661136e-01,2.969068379138479763e-01,2.964879970589028857e-01,2.818523902683814364e-01,2.710944726474517896e-01,2.802306683787482711e-01,2.816645840356930552e-01,2.676139757187580570e-01,2.784628296559524818e-01,2.609736176321276746e-01,3.010713277613794592e-01,2.876001432544844638e-01,2.669878618963790751e-01,2.706283015502997658e-01,2.404971068433048587e-01,3.055640849314591456e-01,2.944915951262446208e-01,2.765217711139577039e-01,2.786513384141551253e-01,2.761727901151740938e-01,2.802703681856331119e-01
3.737373737373737570e-01,2.490769158312347575e-01,2.890170616070961152e-01,3.129105789199208565e-01,2.882423778697365546e-01,2.667589434302062856e-01,2.642359127749292491e-01,2.655365155680100009e-01,2.843519542749794460e-01,2.722730431019567687e-01,2.467369633840864052e-01,2.851255644448599802e-01,2.768682392402566639e-01,2.598294394405683549e-01,2.556500858595592840e-01,2.930074693587178536e-01,2.768652919742740082e-01,3.105871103249456811e-01,2.581267399941354346e-01,2.601323269030590413e-01,2.735191581955457862e-01,2.720489623211233554e-01,2.599649474448429975e-01,2.796829304766381141e-01,2.638352144805540811e-01,2.592510850507669384e-01,2.936458293591107660e-01,2.734242218604635566e-01,2.635874069450208079e-01,2.820679428790162646e-01,2.542868213258406285e-01,2.730215684880485383e-01
3.838383838383838675e-01,2.556055967697108411e-01,2.826938023728146621e-01,2.875792640299366654e-01,2.732252497482617337e-01,2.747171772933028611e-01,2.587659900373308619e-01,2.851506794661377020e-01,2.426024111586692344e-01,2.428957543885853776e-01,2.767678810844929060e-01,2.563832153242485701e-01,2.447366688912799293e-01,2.642856369536566441e-01,2.552071754477134302e-01,2.869493493632629955e-01,2.442598163841117609e-01,2.563136484856005648e-01,2.985513784928818248e-01,2.348482171531220963e-01,2.787354659888116593e-01,2.708164130919690216e-01,3.045177275627807822e-01,2.994911157279961933e-01,2.338222852937675011e-01,2.826847544527295031e-01,2.451901099147353602e-01,2.590432927137856223e-01,2.592220382220616348e-01,2.567471713573491465e-01,2.574053400766969091e-01,2.656404875749268091e-01
3.939393939393939781e-01,2.648662409594699785e-01,2.943382346892771673e-01,2.808666721061792715e-01,2.693127178578835212e-01,2.412396176004264758e-01,2.526549764006242871e-01,2.825323698268925598e-01,2.383838608211554522e-01,2.561257308432716151e-01,2.429642434598144329e-01,2.445445063786958195e-01,2.398349640898924384e-01,2.620416028038295986e-01,2.215815089306867047e-01,2.627578845629565674e-01,2.355049681004627860e-01,2.859207379677101701e-01,2.508195086112721128e-01,2.600479130852620391e-01,2.572776980229728450e-01,2.374375698999633966e-01,2.580792612745162473e-01,3.037281315584712260e-01,2.851883412764273928e-01,2.795160217232636746e-01,2.848441054331298794e-01,2.579353273593983364e-01,2.742848256830843767e-01,2.445857485627484229e-01,2.310765715082340743e-01,2.600097287132657198e-01
4.040404040404040886e-01,2.478594962877154195e-01,2.468468308486053975e-01,2.402497989593331551e-01,2.507784637882607415e-01,2.322909320227546370e-01,2.554423729532748766e-01,2.380420097377771438e-01,2.532795173321364390e-01,2.686871554429054454e-01,2.894818603988857930e-01,2.396320304132984469e-01,2.575975574418360448e-01,2.642721739041021256e-01,2.403052348576701081e-01,2.579730084718166450e-01,2.281778418251868557e-01,2.480307196699634564e-01,2.564930351880924109e-01,2.264410941061714977e-01,2.696609091062329155e-01,2.420845247016008561e-01,2.534839474207390420e-01,2.192602515277221886e-01,2.433012805145094437e-01,2.573721748752184069e-01,2.277679310175161620e-01,2.667368845885397799e-01,2.776045278809406991e-01,2.801492680697202919e-01,2.422730822852592336e-01,2.507191971879262349e-01
4.141414141414141992e-01,2.665264105112287174e-01,2.475100682800600860e-01,2.385781823637694032e-01,2.452330083818244910e-01,2.341368512216733255e-01,2.207386552011224301e-01,2.048566093637205765e-01,2.612335192887773605e-01,2.363689359877900464e-01,2.122841819354423787e-01,2.335033231026916178e-01,2.605028598691385144e-01,2.301049378001263079e-01,2.309354565674140991e-01,2.151231858726529722e-01,2.375574648374577935e-01,2.289886363992763574e-01,2.095469159878045051e-01,2.338883175791385827e-01,2.255698408475743377e-01,2.607228173750812950e-01,2.491406179248979724e-01,2.399105041468588828e-01,2.202699187360815936e-01,2.555693743389453876e-01,2.275466710369545287e-01,2.354991074293064091e-01,2.184894130158255288e-01,2.840836045955486000e-01,2.193039634844751451e-01,2.361241117827552749e-01
4.242424242424242542e-01,2.125585742801263667e-01,2.384097640617934000e-01,2.188976425181413665e-01,2.258993359883999241e-01,2.261937081353059820e-01,2.096748282460247914e-01,2.084189473152573135e-01,2.185281425812245215e-01,2.272516226564730291e-01,2.469295549341957718e-01,2.324044171266974879e-01,1.953805005623642232e-01,2.040919329615945577e-01,2.131922257025335166e-01,2.163743263421055996e-01,2.362135633277648861e-01,2.148185771761837171e-01,1.973926389205028220e-01,2.130368463435375059e-01,2.077873477861440776e-01,2.139129879179849925e-01,2.130045642703460862e-01,2.366551592507545598e-01,2.249198443890622900e-01,2.150994569960603120e-01,2.323184417991821515e-01,2.233889979385735025e-01,2.157639309523257665e-01,2.403418138818129435e-01,2.081737533888458336e-01,2.195677815917106424e-01
4.343434343434343647e-01,1.930730874565380617e-01,2.102084917409380305e-01,1.999142726270438375e-01,2.510363820245981592e-01,2.428745692739361084e-01,1.919930569057120839e-01,1.788905081327681890e-01,2.294908440439400454e-01,2.190094975109527498e-01,2.024675618463362414e-01,2.196844063651310075e-01,2.700893324439156418e-01,2.292871149890459981e-01,1.827202353325980133e-01,2.213151985291565704e-01,2.593607649587732489e-01,2.300266071566504644e-01,2.188055017589822793e-01,2.263056364742159765e-01,2.271827059879338861e-01,2.420296477706811999e-01,2.612570963629504694e-01,2.409873017401539252e-01,2.299500595781614476e-01,2.128607100899553295e-01,2.059377575870923183e-01,1.954516500314080196e-01,2.283520755324986995e-01,2.117078411396233761e-01,2.424136586498376045e-01,2.224894524680509633e-01
4.444444444444444753e-01,2.223550788716101845e-01,2.504936124934126762e-01,1.944724669458378630e-01,1.878637123022964261e-01,1.911370963470984397e-01,1.999311381451123470e-01,2.155375605318015364e-01,2.050033314363451931e-01,2.105394449978435778e-01,2.573615938713466611e-01,1.902748738010355545e-01,2.149490383788678072e-01,2.420959055828908191e-01,2.038493551620902122e-01,2.082557984786977956e-01,2.035685005102705059e-01,1.981221401055419662e-01,2.501525606504958477e-01,2.087352435502926873e-01,1.820672125891973914e-01,2.323253201870170703e-01,2.265673186935838745e-01,2.088388074568517661e-01,1.989041424907988242e-01,2.100766964705985396e-01,1.814855762863814836e-01,2.198452808226731003e-01,2.342404525268853011e-01,2.199067099931240887e-01,2.149051462855182393e-01,2.127953705321838918e-01
4.545454545454545858e-01,1.837843657659704033e-01,1.858661077227367897e-01,2.008492098565488326e-01,1.691577544778837261e-01,1.821490828964011099e-01,2.106045514702852006e-01,2.020375054290663164e-01,1.617643656680914366e-01,1.921550405271742756e-01,1.885688426013162888e-01,2.142469799087025617e-01,2.119531608634322717e-01,1.964838731295777130e-01,1.949934870707224488e-01,2.115706678630097926e-01,1.800089997750112802e-01,2.014391759315947716e-01,1.712313858496742058e-01,2.100445312308797108e-01,1.856831912155755826e-01,2.339560802800388917e-01,1.985592415376327968e-01,2.042713058655082070e-01,1.717819766448156760e-01,1.956829504581326651e-01,2.178571300187349957e-01,1.731364418601699096e-01,2.091291380941450728e-01,2.477256547069761616e-01,2.065095569217076377e-01,1.971067251880505578e-01
4.646464646464646964e-01,1.912898144178095394e-01,1.903783506599424358e-01,1.897101620894357799e-01,1.811467015984558337e-01,1.937579136448366879e-01,1.762702297610121149e-01,2.005074352736077314e-01,1.773391606498688489e-01,1.971852773408805937e-01,2.405866629719943250e-01,1.782665249002179098e-01,2.344144526261126571e-01,2.095799933199731513e-01,1.864696916391508363e-01,1.890998178211708569e-01,1.895903507565719903e-01,1.971371834535534384e-01,1.999480620061119540e-01,1.876819850172093129e-01,2.138305637648650059e-01,1.924962898343758055e-01,2.037078346554201391e-01,1.807268577162785550e-01,2.045012202897576736e-01,1.893674375387701114e-01,1.790607100957661291e-01,1.937863903890053863e-01,1.827418668504839361e-01,1.987283261138180213e-01,1.821764778998650469e-01,1.943827915032107223e-01
4.747474747474748069e-01,1.593898299766957904e-01,1.635465741004683837e-01,2.135991395113753522e-01,2.054078440566474983e-01,1.939892973851907731e-01,1.926056343931817627e-01,1.741683883487471496e-01,1.802477184321621129e-01,2.198238667660998014e-01,1.830622219356031199e-01,1.910452435942857907e-01,2.054776433094364640e-01,2.063223439184423136e-01,1.964132223145885758e-01,1.455592150981860622e-01,1.769833607998220759e-01,2.079480704406751757e-01,1.834425239686807152e-01,1.828391301116913392e-01,1.875834414334058564e-01,1.852120069002007319e-01,1.728704717411276015e-01,1.705926563483903535e-01,1.503954108342405727e-01,1.731975227882893154e-01,1.905494358427754775e-01,1.988788704211686409e-01,1.911462068679365967e-01,1.621947406668909353e-01,1.981821828520414774e-01,1.854224738386149041e-01
4.848484848484848619e-01,1.831873729272845142e-01,1.874419366097138662e-01,1.901709851686108066e-01,1.370910296117145433e-01,1.615571415939264510e-01,1.579445105092291690e-01,1.374376698725644219e-01,1.753212511363069215e-01,1.610042393851789377e-01,2.004206922949824110e-01,1.774605657603964548e-01,1.796472462911692103e-01,1.810828790913155129e-01,1.527563275285184208e-01,1.747874434849368275e-01,1.768086680567443059e-01,2.006849697909636743e-01,1.803820598064009295e-01,1.665425170939841271e-01,1.777849203391558830e-01,1.745252417273787660e-01,1.715855763168921133e-01,1.897567980336936633e-01,1.707475458095957521e-01,1.638545925508345380e-01,1.620533554111114605e-01,2.135292417913761676e-01,1.692125586355811839e-01,2.087732959456261583e-01,1.644443662762576919e-01,1.749332332950482016e-01
4.949494949494949725e-01,1.669267417162391132e-01,1.876728906901579674e-01,1.935422703183983795e-01,1.582936827545559366e-01,1.473258918181050703e-01,1.617495545588920614e-01,1.442875337650484646e-01,1.715796430232910674e-01,1.883989182559177855e-01,1.498955806553348702e-01,1.787331429813732164e-01,1.203583582473606028e-01,1.351567160743409046e-01,1.477209869991397140e-01,1.445065988112653743e-01,1.516021490612847744e-01,1.554417897478024002e-01,1.493957911053721832e-01,1.520455865850765254e-01,1.370426590518441512e-01,1.501308082972978575e-01,1.421981364153553362e-01,1.566526731339111245e-01,1.917006781417321948e-01,1.646560949372965210e-01,1.556450436088473721e-01,1.520195987364787171e-01,1.616406149456255936e-01,1.675589839429685590e-01,2.114891323449032412e-01,1.598456083575072184e-01
5.050505050505050830e-01,1.578472793557114118e-01,1.508049239912278017e-01,1.548745440671254747e-01,1.539199074194108618e-01,1.390112696870293152e-01,1.412103409811051868e-01,1.490069699712063822e-01,1.611658211284266173e-01,1.455807679606066773e-01,1.638667251152594317e-01,1.428828397674122286e-01,1.293131373836393927e-01,1.599599609277271850e-01,1.551884841088410349e-01,1.620402650577935921e-01,1.620596482780337355e-01,1.517613073217280728e-01,1.859084678006895086e-01,1.563826879804794956e-01,1.280109120348730256e-01,1.342674565931745168e-01,1.273392237293757001e-01,1.509789823121086283e-01,1.517931144683447031e-01,1.256960842667742273e-01,1.313512938649634976e-01,1.652016159121937888e-01,1.582965353379535978e-01,1.557854714021817688e-01,1.384346325888142770e-01,1.496646890271403629e-01
5.151515151515152491e-01,1.376963685069435561e-01,1.563459957913857223e-01,1.763457430730892006e-01,1.321905442911859851e-01,1.656184201711874693e-01,1.206815889023673677e-01,1.569944585009292459e-01,1.773319723005414295e-01,1.461285050905537786e-01,1.372296888431945583e-01,1.460954520168235848e-01,1.510888003791148182e-01,1.531637868427129234e-01,1.434780383891555711e-01,1.524564121314679055e-01,1.560004086533109402e-01,1.754001924172262639e-01,1.110356771492838623e-01,1.366161846195391438e-01,1.257386698673085279e-01,1.792792793381320915e-01,1.698047381553294544e-01,1.330376709808165636e-01,1.537981336037599900e-01,1.696743383661772075e-01,1.425910302228018678e-01,1.374928139940411742e-01,1.246291795688312942e-01,1.366019604544531918e-01,1.659126429781648815e-01,1.490152898533276538e-01
5.252525252525253041e-01,1.660143801000383557e-01,1.219831857265582242e-01,1.303320662768760185e-01,1.466535546790461997e-01,1.394230465167075605e-01,1.232946629015222034e-01,1.125898303578080767e-01,1.230463798736070313e-01,1.193895740841720149e-01,9.816248570609854840e-02,1.366501558725785048e-01,1.524818690861310111e-01,1.648191736419036546e-01,1.523495979646812271e-01,1.158408839745277558e-01,1.512730696455915624e-01,1.201211600843082039e-01,1.343481577841691144e-01,1.306118156982744027e-01,1.334440987829735303e-01,1.268479704212881753e-01,1.239214569798144372e-01,1.201408823007389243e-01,1.166826340977953902e-01,1.373212215937507641e-01,1.531241910999042444e-01,1.333362666344007075e-01,1.309590378706257940e-01,1.429635561952765643e-01,1.267556310386248331e-01,1.328293998996597780e-01
5.353535353535353591e-01,1.135125103237524108e-01,1.226614430047193172e-01,1.139284595700301578e-01,1.016410246898367259e-01,1.096083591702749632e-01,1.414842394049598551e-01,1.099573821987409883e-01,1.291075036548999244e-01,1.191849063430432953e-01,1.346922904252504105e-01,1.116947962082388279e-01,1.150570202117193602e-01,1.375309986875686008e-01,1.230780155023633721e-01,1.203196787728424838e-01,1.488916690080408500e-01,1.142444904579647674e-01,9.884597867389446901e-02,1.251327519077239658e-01,1.031922012557150575e-01,1.190115389363569365e-01,1.224299799885632395e-01,1.263903995562954130e-01,1.410643012955439535e-01,1.129616195882477553e-01,1.012654017915299715e-01,1.003007696879739813e-01,1.635537449892236761e-01,1.210253109890653822e-01,1.142867516381492199e-01,1.205351845977509773e-01
5.454545454545455252e-01,1.116923896243607051e-01,1.181250371428513024e-01,1.158967691525523008e-01,9.285035864227988989e-02,1.055900866558977802e-01,1.034815012453916827e-01,9.525882426316210905e-02,1.024870723554927310e-01,1.008227013127500210e-01,8.853033152541563144e-02,1.142592910882961887e-01,1.110488523128447258e-01,9.026690368014179955e-02,9.486162764785348311e-02,9.492869745235102408e-02,1.035609791378973021e-01,9.568455674768003294e-02,9.174339431261523126e-02,1.216753265867817485e-01,1.013185945421668233e-01,1.117544791048663139e-01,1.027828565471888417e-01,1.223302460555033833e-01,1.117088228386639154e-01,1.044799023736144306e-01,1.199702479784050535e-01,9.869826492902497583e-02,1.152644455155188014e-01,1.222597709796644644e-01,9.022383277161306891e-02,1.051185388174282337e-01
5.555555555555555802e-01,9.746195975866686623e-02,9.778752272145972702e-02,8.626919438594519984e-02,7.982605840200304725e-02,1.138972677459823835e-01,7.051340298127725670e-02,9.411517624697941786e-02,7.767103449806755933e-02,9.032294503613130798e-02,8.804604420415490518e-02,8.860257558333166361e-02,8.953670532245421032e-02,9.729874408233644967e-02,8.454531270271581356e-02,9.092010283760131040e-02,9.051727956583759116e-02,9.298290756907959254e-02,8.300074939420730435e-02,9.207004453132407173e-02,9.759649788798777093e-02,1.011309665730531770e-01,9.220931135194536388e-02,7.303933940007945047e-02,1.059934389478896094e-01,1.015514470600985403e-01,1.144946129737115653e-01,9.406237239194002731e-02,9.677838395013628470e-02,9.401569017988431476e-02,9.492537858760427549e-02,0.000000000000000000e+00
5.656565656565657463e-01,1.047555420968265538e-01,8.479663849469505632e-02,8.690377207003159576e-02,8.336353879244808029e-02,9.994336946491250151e-02,8.152439818851778264e-02,8.361964123338487542e-02,8.723015762911355553e-02,6.715832040782437895e-02,6.587752575803071386e-02,7.354485638030712480e-02,7.610655950704905970e-02,9.543924297688033409e-02,6.711028237163065013e-02,8.491813704974926491e-02,8.452378304359076111e-02,9.651921000505547799e-02,8.963109449292694375e-02,1.019566653044321480e-01,1.020331103122902872e-01,9.505735952570953939e-02,9.716094071179014191e-02,8.103214855845795872e-02,9.138810152311951929e-02,7.143781841573830504e-02,8.010009737821795206e-02,8.127608750425920070e-02,7.983996743486308778e-02,6.089418609358367152e-02,7.451568693906002183e-02,0.000000000000000000e+00
5.757575757575758013e-01,8.380079713224687643e-02,6.846390216749261015e-02,5.910205664780202733e-02,8.061448008887732442e-02,8.587923148235548920e-02,6.380084247092666916e-02,6.346616736498274236e-02,7.312962190521704597e-02,8.840586858348263577e-02,7.280036813093736237e-02,7.302680261383487359e-02,6.165508170459268328e-02,7.631470631536231564e-02,7.100392665198172748e-02,9.096883862070571924e-02,7.765740853260556797e-02,7.661612362942933629e-02,7.030334273702780468e-02,7.196080808328933487e-02,7.669737609592652827e-02,5.714749688306566822e-02,6.463969678146704034e-02,6.437567475374531001e-02,7.041684741594159136e-02,8.139157880272381018e-02,6.448740884854965716e-02,9.527705442550161996e-02,7.572192483026299326e-02,6.843507872429169248e-02,7.084485796442815952e-02,0.000000000000000000e+00
5.858585858585858563e-01,6.052312863691037409e-02,5.603671207342557359e-02,6.206436900509020027e-02,4.803525372057485671e-02,5.877333068663031374e-02,6.393601410785630657e-02,5.848575553072730970e-02,6.650065864335479027e-02,6.096676471652402729e-02,6.374965019511871778e-02,5.674865549068100479e-02,5.381021836045641465e-02,4.833536593427217171e-02,6.596809152916280339e-02,6.939463668036602306e-02,6.067489101761947695e-02,5.253932241664332342e-02,4.868521336093742380e-02,6.087103087676435514e-02,6.034552096054852238e-02,6.386360465867864378e-02,6.321412737671856796e-02,6.083951347602970655e-02,5.103713451987679922e-02,7.632319372248516642e-02,6.057348842521784876e-02,6.128660130893211211e-02,6.585398621192189994e-02,5.217209503173128593e-02,6.832288342861415897e-02,0.000000000000000000e+00
5.959595959595960224e-01,4.300782603201422361e-02,4.460561735925196170e-02,5.314047045331834335e-02,5.802442933799521751e-02,4.833005172767767393e-02,3.843789276222098206e-02,4.109557640427981273e-02,6.022070325062635343e-02,4.529045263628969642e-02,5.039160545170197347e-02,4.584787345122999513e-02,5.060326076450015476e-02,4.795487879246491253e-02,5.576652311198897205e-02,4.967206357702486780e-02,4.401244823910617499e-02,4.689535584682132802e-02,4.986255508896431793e-02,4.904821607357397195e-02,4.697252281919717803e-02,4.936666486608144028e-02,5.231420839504311721e-02,5.372352464237617475e-02,5.493967236888112199e-02,5.065294759438979111e-02,5.477266745375836132e-02,5.801992416403178865e-02,4.741089642687638939e-02,4.076675606422468234e-02,4.534398637085186590e-02,0.000000000000000000e+00
6.060606060606060774e-01,4.132606441460401347e-02,4.013422977957843002e-02,3.720900966163974422e-02,3.707524645905944244e-02,2.972978304663524002e-02,3.387433246574756557e-02,4.288819301392866878e-02,3.109824914685712857e-02,4.168716349189519749e-02,3.574674670511989588e-02,4.042375044450971511e-02,4.379353719443086768e-02,4.025836062236017726e-02,4.382893564758331972e-02,3.635212648525529971e-02,4.073693164684841911e-02,3.992419191417654473e-02,3.743675199586631031e-02,4.424587664404447396e-02,4.121248718531798916e-02,4.264724492860002408e-02,3.490834284236362522e-02,2.990898694372646702e-02,3.917709024417204144e-02,5.499024913564221767e-02,3.943187035888608832e-02,3.609877975777019826e-02,3.904998847631072079e-02,4.861626373961702025e-02,3.360092111832650025e-02,0.000000000000000000e+00
6.161616161616162435e-01,3.121794355815257077e-02,3.167629239668051655e-02,3.506003280089738106e-02,2.092822018232797301e-02,3.353499068137637262e-02,3.222467843128926784e-02,3.662827323257267231e-02,2.369170952042084707e-02,3.005092178286715779e-02,2.557487829883066735e-02,4.235985245488940731e-02,3.474720708200875613e-02,4.155944537647247167e-02,3.238410721326125813e-02,3.320478278802618116e-02,2.477821623926953001e-02,3.711818961102494180e-02,3.957459285956078932e-02,2.652262996009257037e-02,2.345116415020798151e-02,3.348625240303847866e-02,3.087804883732131467e-02,2.979597288225373578e-02,3.361453703384890968e-02,3.447100230628636491e-02,2.400203324720637243e-02,3.068291218251617894e-02,2.289606079656498344e-02,3.418089963707801604e-02,3.230616659401111534e-02,0.000000000000000000e+00
6.262626262626262985e-01,2.364761933049498374e-02,1.820192297533422890e-02,2.374096880921248293e-02,2.390865115392334581e-02,3.018544516816010215e-02,2.768804073964064444e-02,3.121701298971443772e-02,2.878191098589529678e-02,2.608171006663481672e-02,3.095167846821881424e-02,3.610647587344962411e-02,2.547523307057268302e-02,1.864187758783970167e-02,2.794901608286059699e-02,2.632185403804222779e-02,1.958583927229058316e-02,2.840960928981601033e-02,2.356552354606195054e-02,2.784463323514963992e-02,2.386296502951801984e-02,2.140887666366453682e-02,1.783873313887508055e-02,1.988693038153450596e-02,2.821218708289026031e-02,3.319880118317527357e-02,1.527144721367297044e-02,1.830191246837335403e-02,2.365817194966678139e-02,3.002502955868652929e-02,2.758320322225103760e-02,0.000000000000000000e+00
6.363636363636364646e-01,2.327976589229367732e-02,1.871859770388796876e-02,2.075311061021937672e-02,1.579336569575972432e-02,1.919567399181388093e-02,1.034560776368405668e-02,1.665370529341744094e-02,1.479324170018187466e-02,2.118513629882989510e-02,1.846038731988037043e-02,1.892894872939329676e-02,1.965674438964906678e-02,1.856733421899869896e-02,1.685650022988164493e-02,1.710897717574022883e-02,1.947023369145835583e-02,1.135990757004650895e-02,1.223036794213485344e-02,2.074651537005672841e-02,1.489996979862710964e-02,1.767309820037222742e-02,1.199881660831600243e-02,1.209907021221052169e-02,1.347627544984147246e-02,2.051868416833788761e-02,2.122262943181169384e-02,1.564871879739680380e-02,1.590110373527573590e-02,1.923489277329094166e-02,1.865684592850570464e-02,0.000000000000000000e+00
6.464646464646465196e-01,5.599428542271082249e-03,1.269045310459795788e-02,1.506770055449735933e-02,1.409077357706098148e-02,9.780649262702346622e-03,6.898550572402875787e-03,1.311961889690397599e-02,1.167362839908826083e-02,9.836666101886347435e-03,8.749857141690945209e-03,1.191362245498823851e-02,1.309685076650108498e-02,1.018771809582499563e-02,1.571960241227493560e-02,1.053695876427349597e-02,1.337240068200171855e-02,1.218899503650731388e-02,1.221631695725024919e-02,1.155636621088134038e-02,1.017806956156225295e-02,1.347391554077729571e-02,1.064328896535276722e-02,8.992102090167788248e-03,8.099999999999999561e-03,1.365809649987874234e-02,1.629729732194881014e-02,8.043357507906762766e-03,9.785989985688730436e-03,9.213441268060486300e-03,1.313528073548486663e-02,0.000000000000000000e+00
6.565656565656565746e-01,1.058018903422806856e-02,8.868506074869653838e-03,1.352746835146916536e-02,7.238031500345934628e-03,5.094349811310570561e-03,5.972428316857395468e-03,6.520613468071852735e-03,1.120669442788550622e-02,1.020007843107100486e-02,7.601388031142737416e-03,6.396749174385377851e-03,7.593260169387062650e-03,1.147046642469258526e-02,5.756179288382181139e-03,1.058253277812074879e-02,4.185164273956283772e-03,6.760850538208935424e-03,8.969080220401649123e-03,7.087813485130662304e-03,9.715451610707557389e-03,6.590682817432507584e-03,9.334339826682977806e-03,8.025559170550054799e-03,5.727922834675767613e-03,9.808690024666898849e-03,9.322531844944267551e-03,7.057556234278264742e-03,1.091547067239887620e-02,6.576807736280576057e-03,1.220102864515938343e-02,0.000000000000000000e+00
6.666666666666667407e-01,4.983733540228654953e-03,4.998749843710930361e-03,6.690291473471097518e-03,8.115534486403227360e-03,5.003758587302152734e-03,2.642801543816715795e-03,5.664724176868636378e-03,2.088061301782111884e-03,4.325505750776437001e-03,5.666489212907764583e-03,3.880347922545093840e-03,8.392109389182202117e-03,2.650943228362314958e-03,9.386884467170144436e-03,2.735763147642722264e-03,3.107346134565638560e-03,4.607124916908595692e-03,8.860987529615428626e-03,2.882082580357477573e-03,3.124915998871012623e-03,6.904570949740475132e-03,2.574393132371202448e-03,4.233485561567446563e-03,7.818561248720897958e-03,5.812701609406765481e-03,2.680373108356374871e-03,3.008321791298267361e-03,2.216551375447907337e-03,5.275187200469766413e-03,5.331566373965539347e-03,0.000000000000000000e+00
6.767676767676767957e-01,2.200249985797070318e-03,6.646472748759305917e-03,3.016272534105632515e-03,1.366601624468522088e-03,3.737592808212262824e-03,5.421660262318180219e-03,3.201171660501826461e-03,1.469693845669908013e-03,2.126875642815067961e-03,1.548257084595450585e-03,5.362639275580639679e-03,3.116584669153080536e-03,5.599741065442224650e-03,4.097609058951333719e-03,1.689348987036131886e-03,6.177531869606179595e-03,2.279890348240460468e-03,1.400000000000001070e-03,4.972685391214695313e-03,3.226205201161268851e-03,1.512448346225418348e-03,2.673948391424190146e-03,3.284265519107737886e-03,1.061838029079765783e-03,2.344760115662156922e-03,1.490503270710938268e-03,2.688791550120613830e-03,2.850877058029688618e-03,4.707483404113076489e-03,2.360000000000002287e-03,0.000000000000000000e+00
6.868686868686869618e-01,1.131547612785252120e-03,0.000000000000000000e+00,8.863407922464141978e-04,1.090871211463572332e-03,2.205697168697463937e-03,2.333988003396762854e-03,3.047359512758548647e-03,1.487918008493748856e-03,3.294298104300826847e-03,7.000000000000005350e-04,1.896813116782991278e-03,3.861346915261568125e-04,1.041921302210489396e-03,1.889550211029070994e-03,2.222611077089289150e-03,3.549802811424885522e-03,0.000000000000000000e+00,1.363818169698586928e-03,3.861346915261568125e-04,2.020989856481226164e-03,3.155946767611903154e-04,7.722693830523136250e-04,1.688668114224937174e-03,6.689544080129831332e-04,7.334166619323566642e-04,1.527219696049001438e-03,1.437915157441496585e-03,3.080324658213808714e-03,2.451203785897861868e-03,1.419119445289931600e-03,0.000000000000000000e+00
6.969696969696970168e-01,2.180344009554457778e-03,0.000000000000000000e+00,6.647555941848107839e-04,0.000000000000000000e+00,1.702086954300515570e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000004266e-04,4.990991885387115797e-04,0.000000000000000000e+00,2.069202745020411703e-03,0.000000000000000000e+00,3.861346915261568125e-04,2.920547893803492057e-03,3.155946767611903154e-04,2.233830790368869653e-04,9.597395480024784997e-04,2.163769858372190449e-03,6.647555941848107839e-04,0.000000000000000000e+00,3.298727027203072256e-03,2.210067872260942316e-03,0.000000000000000000e+00,2.170967526242621303e-03,7.956758133813049373e-04,0.000000000000000000e+00,0.000000000000000000e+00
