cluster_size,0.125,0.175,0.18,0.225,0.23,0.35,0.4
238,876.0,551.0,419.0,316.0,225.0,285.0,14.0
239,852.0,620.0,538.0,315.0,181.0,164.0,15.0
240,855.0,638.0,495.0,291.0,166.0,205.0,14.0
241,970.0,534.0,646.0,226.0,223.0,169.0,12.0
242,864.0,691.0,423.0,247.0,238.0,267.0,2.0
243,938.0,628.0,564.0,241.0,240.0,187.0,0.0
244,936.0,420.0,464.0,220.0,254.0,203.0,13.0
245,803.0,487.0,630.0,329.0,246.0,187.0,0.0
246,894.0,439.0,515.0,376.0,208.0,222.0,5.0
247,816.0,492.0,625.0,242.0,143.0,205.0,18.0
248,842.0,487.0,793.0,304.0,176.0,135.0,7.0
249,904.0,419.0,463.0,208.0,220.0,211.0,19.0
250,835.0,732.0,519.0,244.0,223.0,189.0,9.0
251,805.0,551.0,335.0,273.0,216.0,201.0,0.0
252,816.0,406.0,364.0,200.0,144.0,199.0,1.0
253,740.0,441.0,443.0,235.0,249.0,213.0,23.0
254,752.0,375.0,418.0,241.0,178.0,191.0,0.0
255,779.0,405.0,653.0,260.0,151.0,215.0,13.0
256,745.0,542.0,606.0,234.0,175.0,220.0,10.0
257,805.0,508.0,441.0,219.0,140.0,146.0,10.0
258,738.0,397.0,310.0,177.0,186.0,259.0,4.0
259,763.0,352.0,403.0,248.0,204.0,148.0,3.0
260,741.0,471.0,464.0,210.0,272.0,220.0,2.0
261,711.0,321.0,376.0,210.0,195.0,216.0,26.0
262,685.0,458.0,489.0,247.0,213.0,169.0,9.0
263,691.0,609.0,451.0,149.0,221.0,172.0,6.0
264,708.0,390.0,528.0,334.0,230.0,222.0,0.0
265,707.0,269.0,451.0,270.0,229.0,183.0,12.0
266,783.0,346.0,367.0,213.0,216.0,179.0,6.0
267,725.0,441.0,441.0,194.0,215.0,274.0,13.0
268,688.0,476.0,536.0,242.0,193.0,200.0,17.0
269,706.0,359.0,302.0,283.0,192.0,172.0,0.0
270,648.0,413.0,421.0,210.0,211.0,167.0,6.0
271,739.0,344.0,422.0,181.0,157.0,198.0,2.0
272,651.0,480.0,441.0,192.0,206.0,174.0,6.0
273,631.0,464.0,562.0,250.0,164.0,185.0,18.0
274,701.0,327.0,349.0,182.0,204.0,142.0,1.0
275,738.0,391.0,348.0,273.0,236.0,149.0,25.0
276,671.0,382.0,403.0,291.0,195.0,160.0,13.0
277,712.0,393.0,298.0,115.0,209.0,145.0,4.0
278,718.0,407.0,345.0,218.0,321.0,142.0,16.0
279,558.0,386.0,295.0,214.0,211.0,122.0,11.0
280,589.0,502.0,315.0,247.0,220.0,213.0,41.0
281,637.0,381.0,272.0,235.0,135.0,95.0,19.0
282,591.0,416.0,383.0,234.0,205.0,131.0,22.0
283,619.0,445.0,319.0,223.0,289.0,135.0,6.0
284,593.0,266.0,327.0,204.0,142.0,140.0,48.0
285,576.0,506.0,375.0,152.0,251.0,144.0,4.0
286,607.0,294.0,195.0,299.0,253.0,143.0,5.0
287,638.0,258.0,367.0,135.0,194.0,210.0,3.0
288,661.0,331.0,305.0,217.0,163.0,135.0,9.0
289,590.0,379.0,360.0,245.0,135.0,138.0,0.0
290,599.0,274.0,314.0,123.0,156.0,151.0,0.0
291,636.0,524.0,277.0,159.0,115.0,153.0,0.0
292,566.0,397.0,453.0,215.0,150.0,76.0,4.0
293,624.0,410.0,438.0,135.0,153.0,168.0,0.0
294,602.0,405.0,204.0,206.0,142.0,300.0,15.0
295,624.0,270.0,470.0,145.0,194.0,98.0,9.0
296,581.0,355.0,311.0,125.0,241.0,99.0,1.0
297,567.0,408.0,344.0,212.0,171.0,103.0,11.0
298,598.0,372.0,196.0,167.0,196.0,102.0,9.0
299,512.0,295.0,473.0,246.0,153.0,153.0,8.0
